id,data_type,entity_type,location.country_code,location.subdivision_name,location.municipality,provider,is_official,name,note,feed_contact_email,static_reference,urls.direct_download,urls.authentication_type,urls.authentication_info,urls.api_key_parameter_name,urls.latest,urls.license,location.bounding_box.minimum_latitude,location.bounding_box.maximum_latitude,location.bounding_box.minimum_longitude,location.bounding_box.maximum_longitude,location.bounding_box.extracted_on,status,features,redirect.id,redirect.comment
jbda-hachikanbus-hachimanbus,gtfs,,JP,Gifu Prefecture,Gujo,八幡観光バス,True,八幡バス,"収録路線：八幡バス全路線
GTFS-JP3版対応",gtfsinfo@rosenzu.com,,https://api.gtfs-data.jp/v2/organizations/hachikanbus/feeds/hachimanbus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hachikanbus-hachimanbus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,35.715558,35.849936,136.943909,137.136776,2026-04-01 00:25:50.441943+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Translations,,
jbda-hachinohe-hachinohe-citybus,gtfs,,JP,Aomori Prefecture,Hachinohe,八戸市交通部,True,八戸市営バス,not_set,kotu@city.hachinohe.aomori.jp,,https://api.gtfs-data.jp/v2/organizations/hachinohe/feeds/hachinohe-citybus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hachinohe-hachinohe-citybus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,40.464733,40.587547,141.422083,141.639457,2026-04-03 01:16:52.702709+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Location Types|Translations|Trips Wheelchair Accessibility,,
jbda-hachinohecity-hachinohe-nango,gtfs,,JP,Aomori Prefecture,Hachinohe,八戸市,True,八戸市南郷コミュニティバス,頃巻沢線、泉清水線、、七枚田線、田代線、大平線、古里線,nango@city.hachinohe.aomori.jp,,https://api.gtfs-data.jp/v2/organizations/hachinohecity/feeds/hachinohe-nango/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hachinohecity-hachinohe-nango/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,40.352047,40.442819,141.387008,141.548219,2026-03-23 20:28:34.672146+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-hakusancity-hakusan_bus_meguru,gtfs,,JP,Ishikawa Prefecture,Hakusan,白山市,True,白山市コミュニティバス「めぐーる」,,koutsuutaisaku@city.hakusan.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hakusancity/feeds/hakusan_bus_meguru/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hakusancity-hakusan_bus_meguru/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,36.25808,36.56471,136.473546507122,136.76452,2026-03-16 00:13:36.518143+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-hamabus-iwata_seikatsubus,gtfs,,JP,Shizuoka Prefecture,Iwata,浜松バス株式会社,True,磐田市生活バス路線,蟹町・掛塚発、とつか・豊田町駅経由磐田駅行。蟹町・掛塚発、千手堂経由磐田駅行（朝7時台のみ磐田北校行き）。日曜、祭日運休。,hamabus-noriai@bz04.plala.or.jp,,https://api.gtfs-data.jp/v2/organizations/hamabus/feeds/iwata_seikatsubus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hamabus-iwata_seikatsubus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,34.666989,34.731019,137.796444,137.855152,2025-10-29 18:50:05.267679+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-hanamakicity-hanamaki,gtfs,,JP,Iwate Prefecture,Hanamaki,花巻市,True,花巻市コミュニティバス,not_set,busyohouop@artisan.jp.net,,https://api.gtfs-data.jp/v2/organizations/hanamakicity/feeds/hanamaki/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hanamakicity-hanamaki/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,39.377152,39.704047,141.096836,141.291316,2025-12-25 00:42:26.314608+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Shapes|Translations,,
jbda-hannocity-odekakemuma-haraichiba,gtfs,,JP,Saitama Prefecture,Hanno,飯能市,True,飯能市乗合ワゴン　原市場,飯能市乗合ワゴン　原市場地区行政センター便（原市場01系統）、新寺便（原市場02系統）,kotsu@city.hanno.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hannocity/feeds/odekakemuma-haraichiba/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hannocity-odekakemuma-haraichiba/latest.zip,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,35.8619146009294,35.8868295213085,139.207899034437,139.26166924043,2025-12-26 01:12:38.562524+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-hannocity-odekakemuma-minamikoma,gtfs,,JP,Saitama Prefecture,Hanno,飯能市,True,飯能市乗合ワゴン　南高麗,飯能市乗合ワゴン　小学校便（南高麗01系統）、南高麗地区行政センター便（南高麗02系統）、苅生便（南高麗03系統）,kotsu@city.hanno.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hannocity/feeds/odekakemuma-minamikoma/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hannocity-odekakemuma-minamikoma/latest.zip,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,35.8364630078763,35.8524007396499,139.233217548402,139.325478591685,2025-12-25 01:59:07.528703+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-hannocity-odekakemuma-seimei-kaji,gtfs,,JP,Saitama Prefecture,Hanno,飯能市,True,飯能市乗合ワゴン　精明・加治,飯能市乗合ワゴン　精明東系統、精明西系統、加治系統,kotsu@city.hanno.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hannocity/feeds/odekakemuma-seimei-kaji/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hannocity-odekakemuma-seimei-kaji/latest.zip,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,35.8370896153103,35.8764195855671,139.326665,139.3686,2026-03-18 00:00:31.816884+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-hashikamitown-hashikamibus,gtfs,,JP,Aomori Prefecture,Hashikami,階上町,True,階上町コミュニティバス,金山沢線、蒼前線、田代線、東部線,seisaku@town.hashikami.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hashikamitown/feeds/hashikamibus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hashikamitown-hashikamibus/latest.zip,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,40.3913937798358,40.4761158336157,141.519864070644,141.679433299838,2026-04-01 01:42:06.167441+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-hashimacity-HashimaCityCommunityBus,gtfs,,JP,Gifu Prefecture,Hashima,羽島市,True,羽島市コミュニティバス,not_set,https://www.city.hashima.lg.jp/2695.html?https%3A%2F%2Fwww.city.hashima.lg.jp%2F4043.html,,https://api.gtfs-data.jp/v2/organizations/hashimacity/feeds/HashimaCityCommunityBus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hashimacity-HashimaCityCommunityBus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,35.2488302147909,35.3550347660049,136.671977079067,136.744434610093,2025-10-29 18:33:24.029118+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-hayashimatown-hayashimatowncommunitybus,gtfs,,JP,Okayama Prefecture,Hayashima,早島町,True,早島町コミュニティバス,,kikaku@town.hayashima.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hayashimatown/feeds/hayashimatowncommunitybus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hayashimatown-hayashimatowncommunitybus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,34.598285,34.627688,133.808622,133.838239,2025-10-29 19:11:21.435102+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-hekinancity-kurukuru-bus,gtfs,,JP,Aichi Prefecture,Hekinan,碧南市,True,くるくるバス,くるくるバス　オレンジコース、パープルコース、みどりコース、あおコース,shoukoka@city.hekinan.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hekinancity/feeds/kurukuru-bus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hekinancity-kurukuru-bus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,34.8340024,34.9347991,136.9642201,137.0343637,2025-10-29 19:00:09.847896+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-hichisotown-choeibus,gtfs,,JP,Gifu Prefecture,Hichisou,七宗町,True,七宗町営バス,"収録路線：町営バス　全路線　なお、予約制のオンデマンドバスについては含んでおりません
　GTFS-JP3版対応",choubus@town.hichiso.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hichisotown/feeds/choeibus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hichisotown-choeibus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,35.5209798081854,35.617133,137.054314613342,137.122354,2025-10-29 18:33:23.733271+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-hidacity-communitybus,gtfs,,JP,Gifu Prefecture,Hida,飛騨市,True,飛騨市営バス「ひだまる」,"収録路線：ひだまる　全路線（予約便含む）、予約制乗合タクシーを除く
　GTFS-JP3版対応",soumu@city.hida.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hidacity/feeds/communitybus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hidacity-communitybus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,36.2127537,36.471565,137.02229,137.4023414,2025-10-29 18:33:51.504885+00:00,active,Attributions|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Transfers|Translations,,
jbda-higashimiyoshitown-higashimiyoshitownbus,gtfs,,JP,Tokushima Prefecture,Higashimiyoshi,東みよし町,True,東みよし町営バス,not_set,kikaku01@higashimiyoshi.i-tokushima.jp,,https://api.gtfs-data.jp/v2/organizations/higashimiyoshitown/feeds/higashimiyoshitownbus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-higashimiyoshitown-higashimiyoshitownbus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,34.027218,34.045148,133.804942,133.93668,2025-10-29 21:07:07.472983+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-higashinecity-HigashineCity,gtfs,,JP,Yamagata Prefecture,Higashine,東根市,True,東根市営バス,,seikatsu@city.higashine.yamagata.jp,,https://api.gtfs-data.jp/v2/organizations/higashinecity/feeds/HigashineCity/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-higashinecity-HigashineCity/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,38.3994638,38.4611194,140.3101663,140.490181,2025-10-29 18:19:37.207014+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-higashiuratown-communitybus,gtfs,,JP,Aichi Prefecture,Higashiura,東浦町,True,東浦町運行バス　う・ら・ら,収録路線：う・ら・ら全路線,machi@town.aichi-higashiura.lg.jp,,https://api.gtfs-data.jp/v2/organizations/higashiuratown/feeds/communitybus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-higashiuratown-communitybus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,34.93988,35.000374,136.91591,137.00845,2025-10-29 19:00:36.629318+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Transfers|Translations,,
jbda-himejicity-ieshima-boze-yukihiko,gtfs,,JP,Hyogo Prefecture,Himeji,姫路市,True,家島コミュニティバス/坊勢コミュニティバス/コミュニティバス雪彦,not_set,kotukeikaku@city.himeji.lg.jp,,https://api.gtfs-data.jp/v2/organizations/himejicity/feeds/ieshima-boze-yukihiko/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-himejicity-ieshima-boze-yukihiko/latest.zip,https://creativecommons.org/licenses/by/2.1/jp/,34.648942,35.03827,134.506134,134.743479,2025-10-29 19:06:54.595533+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-hiradocity-fureaibus,gtfs,,JP,Nagasaki Prefecture,Hirado,平戸市,True,ふれあいバス,not_set,kotsu@city.hirado.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hiradocity/feeds/fureaibus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hiradocity-fureaibus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.179749,33.358987,129.359309,129.514287,2026-04-10 01:35:19.334931+00:00,active,,,
jbda-hirakawacity-hirakawa-sharedtaxi,gtfs,,JP,Aomori Prefecture,Hirakawa,平川市,True,予約型乗り合いタクシー東部・平賀線,not_set,seisaku@city.hirakawa.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hirakawacity/feeds/hirakawa-sharedtaxi/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hirakawacity-hirakawa-sharedtaxi/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,40.509409,40.614341,140.56143,140.78341,2026-04-03 00:20:38.571843+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Shapes|Translations,,
jbda-hirakawacity-hirakwacitybus,gtfs,,JP,Aomori Prefecture,Hirakawa,平川市,True,平川市碇ヶ関・平賀線バス,not_set,seisaku@city.hirakawa.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hirakawacity/feeds/hirakwacitybus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hirakawacity-hirakwacitybus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,40.441728,40.59102,140.563143,140.651408,2026-04-03 00:19:35.509034+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Shapes|Translations,,
jbda-hiranaitown-hiranaitownbus,gtfs,,JP,Aomori Prefecture,Hiranai,平内町,True,平内町民バス,東田沢線、稲生線、童子・松野木線、浅虫温泉線、狩場沢線、狩場沢・小湊経由線、よごしやま環状線,kikaku@town.hiranai.aomori.jp,,https://api.gtfs-data.jp/v2/organizations/hiranaitown/feeds/hiranaitownbus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hiranaitown-hiranaitownbus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,40.855599,41.010281,140.861635,141.120027,2026-03-23 20:28:30.222105+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-hirosakicity-hokusei-noriai,gtfs,,JP,Aomori Prefecture,Hirosaki,弘前市,True,弘前市乗合タクシー（北星交通）,not_set,chiikikoutsuu@city.hirosaki.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hirosakicity/feeds/hokusei-noriai/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hirosakicity-hokusei-noriai/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,40.54989795,40.74099417,140.372423,140.5693801,2026-04-02 01:26:49.200011+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-hirosakicity-kounan-tetsudou,gtfs,,JP,Aomori Prefecture,Hirosaki,弘前市,True,弘南鉄道,弘南線、大鰐線,chiikikoutsuu@city.hirosaki.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hirosakicity/feeds/kounan-tetsudou/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hirosakicity-kounan-tetsudou/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,40.521963,40.649245,140.468252,140.591826,2025-10-29 18:18:30.259583+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-hisayamatown-HisayamaIkoBus,gtfs,,JP,Fukuoka Prefecture,Hisayama,久山町,True,久山町コミュニティバス イコバス,not_set,remilab-staff@is.kyusan-u.ac.jp,,https://api.gtfs-data.jp/v2/organizations/hisayamatown/feeds/HisayamaIkoBus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hisayamatown-HisayamaIkoBus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.624246,33.677825,130.4801734,130.5242133,2026-03-21 01:31:43.517966+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Shapes|Translations,,
jbda-hokushin-bus-hokushinbus,gtfs,,JP,Okayama,,北振バス株式会社,True,北振バス,,hokushin-bus@mirror.ocn.ne.jp,,https://api.gtfs-data.jp/v2/organizations/hokushin-bus/feeds/hokushinbus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hokushin-bus-hokushinbus/latest.zip,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,34.54406,34.74584,133.341726724957,133.593104,2025-10-29 19:16:00.027005+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Shapes|Translations,,
jbda-hokushin-bus-ibaraaiaibus,gtfs,,JP,Okayama Prefecture,Ibara,北振バス株式会社,True,井原あいあいバス,not_set,hokushin-bus@mirror.ocn.ne.jp,,https://api.gtfs-data.jp/v2/organizations/hokushin-bus/feeds/ibaraaiaibus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hokushin-bus-ibaraaiaibus/latest.zip,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,34.562402,34.64426,133.4271,133.527623,2025-10-29 19:15:58.765018+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Shapes|Translations,,
jbda-hyogo-kamikawatown-communitybus,gtfs,,JP,Hyogo Prefecture,Kamikawa,神河町,True,コミュニティバス,not_set,hitomachimirai@town.kamikawa.hyogo.jp,,https://api.gtfs-data.jp/v2/organizations/hyogo-kamikawatown/feeds/communitybus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hyogo-kamikawatown-communitybus/latest.zip,https://creativecommons.org/licenses/by/2.1/jp/,35.044368,35.168932,134.666977,134.880883,2025-10-29 19:07:21.064088+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-hyogo-ono-ranranbus,gtfs,,JP,Hyogo Prefecture,Ono,小野市,True,らんらんバス,not_set,kikakuseisaku@city.hyogo-ono.lg.jp,,https://api.gtfs-data.jp/v2/organizations/hyogo-ono/feeds/ranranbus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-hyogo-ono-ranranbus/latest.zip,https://creativecommons.org/licenses/by/2.1/jp/,34.812524,34.903988,134.896917,135.019387,2026-04-01 00:00:41.332834+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-ibigawatown-communitybus,gtfs,,JP,Gifu Prefecture,Ibigawa,揖斐川町,True,揖斐川町ふれあいバス,"収録路線：「揖斐川町ふれあいバス」全路線。予約制の「揖斐川町はなももバス」を除きます。
GTFS-JP３版対応

※谷汲山、横蔵寺などの臨時運行には対応しておりません。揖斐川町WEBサイトにて確認ください。",kouhou@town.ibigawa.lg.jp,,https://api.gtfs-data.jp/v2/organizations/ibigawatown/feeds/communitybus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-ibigawatown-communitybus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,35.4188870878235,35.6124567512832,136.362722131083,136.64943674029,2025-10-29 18:33:50.405532+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Transfers|Translations,,
